initYr,Rstructure,mTrends,compMethod,variable,resType,RMSE,nIndices,peels
1990,custom R by SDM,5,peel & variable combined,total,resid.Naiv,1.218291101472693,37,10
1990,custom R by SDM,5,peel & variable combined,total,resid.Cont,1.6913387569919203,37,10
1990,custom R by SDM,5,peel & variable combined,total,resid.Inf,1.793813275405804,37,10
1990,custom R by SDM,5,peel & variable combined,total,resid.Proj,1.7948247562342394,37,10
1990,custom R by SDM,5,peel then variable,totRMSE,resid.Cont,3.387063910808508,37,10
1990,custom R by SDM,5,peel then variable,meanRMSE,resid.Cont,1.693531955404254,37,10
1990,custom R by SDM,5,peel then variable,totRMSE,resid.Inf,3.5916454778497524,37,10
1990,custom R by SDM,5,peel then variable,meanRMSE,resid.Inf,1.7958227389248762,37,10
1990,custom R by SDM,5,peel then variable,totRMSE,resid.Naiv,2.3761832345886105,37,10
1990,custom R by SDM,5,peel then variable,meanRMSE,resid.Naiv,1.1880916172943052,37,10
1990,custom R by SDM,5,peel then variable,totRMSE,resid.Proj,3.5936564575455403,37,10
1990,custom R by SDM,5,peel then variable,meanRMSE,resid.Proj,1.7968282287727702,37,10
1990,diag & equal,5,individual,sardRec,resid.Naiv,0.9942690956814163,37,10
1990,diag & equal,5,individual,sardRec,resid.Cont,1.005706126775097,37,10
1990,diag & equal,5,individual,sardRec,resid.Inf,1.07256249004884,37,10
1990,diag & equal,5,individual,sardRec,resid.Proj,1.076214000908021,37,10
1990,diag & equal,5,individual,anchRec,resid.Cont,1.1321936368025378,37,10
1990,diag & equal,5,individual,anchRec,resid.Naiv,1.2812777383752616,37,10
1990,diag & equal,5,individual,anchRec,resid.Proj,1.3254330570095179,37,10
1990,diag & equal,5,individual,anchRec,resid.Inf,1.3282944095273763,37,10
1990,diag & equal,5,peel & variable combined,total,resid.Cont,1.0741368047991464,37,10
1990,diag & equal,5,peel & variable combined,total,resid.Naiv,1.1542567838954463,37,10
1990,diag & equal,5,peel & variable combined,total,resid.Proj,1.2137774240576837,37,10
1990,diag & equal,5,peel & variable combined,total,resid.Inf,1.2138926736429103,37,10
1990,diag & equal,5,peel then variable,totRMSE,resid.Cont,2.137899763577635,37,10
1990,diag & equal,5,peel then variable,meanRMSE,resid.Cont,1.0689498817888174,37,10
1990,diag & equal,5,peel then variable,totRMSE,resid.Inf,2.4008568995762163,37,10
1990,diag & equal,5,peel then variable,meanRMSE,resid.Inf,1.2004284497881081,37,10
1990,diag & equal,5,peel then variable,totRMSE,resid.Naiv,2.275546834056678,37,10
1990,diag & equal,5,peel then variable,meanRMSE,resid.Naiv,1.137773417028339,37,10
1990,diag & equal,5,peel then variable,totRMSE,resid.Proj,2.401647057917539,37,10
1990,diag & equal,5,peel then variable,meanRMSE,resid.Proj,1.2008235289587694,37,10
1990,diag & unequal,6,individual,sardRec,resid.Naiv,1.1402950893380925,37,10
1990,diag & unequal,6,individual,sardRec,resid.Cont,3.6612967678943,37,10
1990,diag & unequal,6,individual,sardRec,resid.Inf,3.74087018525955,37,10
1990,diag & unequal,6,individual,sardRec,resid.Proj,3.7411167682135194,37,10
1990,diag & unequal,6,individual,anchRec,resid.Naiv,5.783376112564112,37,10
1990,diag & unequal,6,individual,anchRec,resid.Proj,6.11580563685967,37,10
1990,diag & unequal,6,individual,anchRec,resid.Inf,6.118527397200832,37,10
1990,diag & unequal,6,individual,anchRec,resid.Cont,6.186318445729822,37,10
1990,diag & unequal,6,peel & variable combined,total,resid.Naiv,4.268469765314577,37,10
1990,diag & unequal,6,peel & variable combined,total,resid.Proj,5.129862919780916,37,10
1990,diag & unequal,6,peel & variable combined,total,resid.Inf,5.131485692270941,37,10
1990,diag & unequal,6,peel & variable combined,total,resid.Cont,5.147054371309506,37,10
1990,diag & unequal,6,peel then variable,totRMSE,resid.Cont,9.847615213624122,37,10
1990,diag & unequal,6,peel then variable,meanRMSE,resid.Cont,4.923807606812061,37,10
