initYr,Rstructure,mTrends,compMethod,variable,resType,RMSE,nIndices,peels
1990,custom R by SDM,4,peel then variable,meanRMSE,resid.Inf,2.2595347134111696,39,10
1990,custom R by SDM,4,peel then variable,totRMSE,resid.Naiv,2.3656774970978858,39,10
1990,custom R by SDM,4,peel then variable,meanRMSE,resid.Naiv,1.1828387485489429,39,10
1990,custom R by SDM,4,peel then variable,totRMSE,resid.Proj,4.520793976499501,39,10
1990,custom R by SDM,4,peel then variable,meanRMSE,resid.Proj,2.2603969882497505,39,10
1990,diag & equal,4,individual,anchRec,resid.Cont,1.0763538590425676,39,10
1990,diag & equal,4,individual,sardRec,resid.Naiv,1.1182281133544787,39,10
1990,diag & equal,4,individual,anchRec,resid.Proj,1.2034022707932244,39,10
1990,diag & equal,4,individual,anchRec,resid.Inf,1.2057373851817823,39,10
1990,diag & equal,4,individual,sardRec,resid.Cont,1.2167893975829,39,10
1990,diag & equal,4,individual,anchRec,resid.Naiv,1.2738877944281883,39,10
1990,diag & equal,4,individual,sardRec,resid.Inf,1.2963908642024977,39,10
1990,diag & equal,4,individual,sardRec,resid.Proj,1.3027795823709194,39,10
1990,diag & equal,4,peel & variable combined,total,resid.Cont,1.145025034003272,39,10
1990,diag & equal,4,peel & variable combined,total,resid.Naiv,1.202668264830944,39,10
1990,diag & equal,4,peel & variable combined,total,resid.Inf,1.249498633670391,39,10
1990,diag & equal,4,peel & variable combined,total,resid.Proj,1.2514598215828168,39,10
1990,diag & equal,4,peel then variable,totRMSE,resid.Cont,2.2931432566254677,39,10
1990,diag & equal,4,peel then variable,meanRMSE,resid.Cont,1.1465716283127338,39,10
1990,diag & equal,4,peel then variable,totRMSE,resid.Inf,2.5021282493842802,39,10
1990,diag & equal,4,peel then variable,meanRMSE,resid.Inf,1.2510641246921401,39,10
1990,diag & equal,4,peel then variable,totRMSE,resid.Naiv,2.3921159077826673,39,10
1990,diag & equal,4,peel then variable,meanRMSE,resid.Naiv,1.1960579538913336,39,10
1990,diag & equal,4,peel then variable,totRMSE,resid.Proj,2.5061818531641435,39,10
1990,diag & equal,4,peel then variable,meanRMSE,resid.Proj,1.2530909265820718,39,10
1990,diag & unequal,5,individual,sardRec,resid.Naiv,1.3255182693608452,39,10
